category,answer,pred,response
ecology,B,B,B
ecology,A,A,A
energy_management,B,B,B
energy_management,C,C,C
energy_management,D,C,C
energy_management,B,B,B
environmental_science,B,C,C
environmental_science,B,B,B
environmental_science,B,C,C
environmental_science,B,A,A
public_safety,C,B,B
public_safety,B,C,C
public_safety,B,B,B
public_safety,B,A,A
telecommunications_and_wireless_technology,B,A,A
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
gas_technology_and_engineering,B,D,D
gas_technology_and_engineering,C,D,D
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,D,D,D
management,B,B,B
management,B,B,B
management,C,C,C
management,C,C,C
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,A,A
ecology,C,C,C
ecology,B,B,B
ecology,C,C,C
ecology,C,C,C
energy_management,B,B,B
energy_management,D,D,D
energy_management,C,C,C
energy_management,C,C,C
environmental_science,D,B,B
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,B,B
telecommunications_and_wireless_technology,D,B,B
public_safety,B,B,B
public_safety,B,B,B
public_safety,D,D,D
public_safety,C,D,D
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
management,A,A,A
management,C,C,C
management,A,A,A
management,A,A,A
materials_engineering,C,C,C
materials_engineering,B,B,B
materials_engineering,B,B,B
materials_engineering,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
energy_management,A,D,D
energy_management,B,B,B
energy_management,B,B,B
energy_management,D,B,B
ecology,B,B,B
ecology,B,B,B
ecology,C,C,C
ecology,D,C,C
environmental_science,D,D,D
environmental_science,C,C,C
environmental_science,B,C,C
environmental_science,D,A,A
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
public_safety,C,B,B
public_safety,D,D,D
public_safety,A,C,C
public_safety,C,B,B
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,D,D
gas_technology_and_engineering,C,C,C
management,C,C,C
management,B,B,B
management,C,C,C
management,C,C,C
materials_engineering,D,D,D
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
energy_management,C,B,B
energy_management,B,D,D
energy_management,B,B,B
energy_management,C,B,B
ecology,B,C,C
ecology,B,D,D
ecology,B,B,B
ecology,C,C,C
environmental_science,C,B,B
environmental_science,D,D,D
environmental_science,C,B,B
environmental_science,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
public_safety,D,B,B
public_safety,C,C,C
public_safety,C,B,B
public_safety,C,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,A,A
gas_technology_and_engineering,B,D,D
gas_technology_and_engineering,B,B,B
management,B,B,B
management,A,A,A
management,C,C,C
management,D,C,C
materials_engineering,D,D,D
materials_engineering,D,D,D
materials_engineering,A,C,C
materials_engineering,B,B,B
interior_architecture_and_design,D,B,B
interior_architecture_and_design,C,A,A
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,D,D
energy_management,D,D,D
energy_management,C,C,C
energy_management,C,A,A
energy_management,B,D,D
ecology,C,C,C
ecology,D,A,A
ecology,C,C,C
ecology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,B,B
public_safety,B,B,B
public_safety,D,D,D
public_safety,B,C,C
public_safety,C,B,B
environmental_science,B,B,B
environmental_science,D,B,B
environmental_science,C,D,D
environmental_science,D,D,D
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,B,B,B
materials_engineering,D,D,D
management,D,D,D
management,D,D,D
management,B,A,A
management,C,C,C
gas_technology_and_engineering,B,C,C
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,B,B
interior_architecture_and_design,A,A,A
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
environmental_science,B,B,B
environmental_science,D,C,C
environmental_science,B,D,D
environmental_science,D,D,D
ecology,B,B,B
ecology,C,C,C
ecology,B,B,B
ecology,C,C,C
energy_management,A,B,B
energy_management,C,C,C
energy_management,C,C,C
energy_management,C,C,C
management,C,C,C
management,A,A,A
management,D,D,D
management,C,C,C
materials_engineering,D,A,A
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,D,D,D
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,C,C
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,D,A,A
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,B,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,C,C,C
ecology,D,D,D
ecology,D,D,D
ecology,D,D,D
ecology,B,B,B
public_safety,B,B,B
public_safety,D,A,A
public_safety,C,B,B
public_safety,B,B,B
energy_management,A,A,A
energy_management,D,A,A
energy_management,A,A,A
energy_management,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,B,B,B
mechanical_engineering,C,D,D
mechanical_engineering,C,C,C
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,D,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
management,C,C,C
management,B,B,B
management,A,A,A
management,B,B,B
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,A,A,A
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,A,C,C
public_safety,C,B,B
public_safety,C,C,C
public_safety,D,D,D
public_safety,D,D,D
telecommunications_and_wireless_technology,C,B,B
telecommunications_and_wireless_technology,B,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
ecology,D,B,B
ecology,B,B,B
ecology,B,C,C
ecology,B,A,A
energy_management,A,D,D
energy_management,D,B,B
energy_management,D,B,B
energy_management,B,B,B
environmental_science,D,D,D
environmental_science,D,B,B
environmental_science,B,B,B
environmental_science,B,B,B
materials_engineering,D,D,D
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
interior_architecture_and_design,D,B,B
management,D,D,D
management,D,D,D
management,C,C,C
management,A,A,A
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,A,C,C
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,D,C,C
public_safety,C,C,C
public_safety,D,A,A
public_safety,C,C,C
public_safety,B,A,A
energy_management,A,C,C
energy_management,B,B,B
energy_management,B,B,B
energy_management,B,C,C
ecology,B,C,C
ecology,A,D,D
ecology,A,A,A
ecology,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,A,A
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
environmental_science,D,C,C
environmental_science,C,C,C
environmental_science,D,D,D
environmental_science,D,D,D
materials_engineering,A,A,A
materials_engineering,D,D,D
materials_engineering,D,D,D
materials_engineering,C,C,C
management,A,A,A
management,C,C,C
management,B,B,B
management,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,C,C,C
mechanical_engineering,C,A,A
mechanical_engineering,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,B,B,B
public_safety,C,D,D
public_safety,B,B,B
public_safety,C,B,B
public_safety,A,A,A
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
gas_technology_and_engineering,D,C,C
gas_technology_and_engineering,C,C,C
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,D,C,C
energy_management,C,B,B
energy_management,D,D,D
energy_management,D,D,D
energy_management,D,B,B
ecology,B,C,C
ecology,B,B,B
ecology,D,D,D
ecology,C,C,C
materials_engineering,C,C,C
materials_engineering,B,D,D
materials_engineering,B,C,C
materials_engineering,D,B,B
environmental_science,D,C,C
environmental_science,D,B,B
environmental_science,B,A,A
environmental_science,D,D,D
management,C,A,A
management,D,D,D
management,B,B,B
management,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
mechanical_engineering,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,B,C,C
mechanical_engineering,A,A,A
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
gas_technology_and_engineering,D,C,C
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,B,A,A
gas_technology_and_engineering,B,D,D
public_safety,D,B,B
public_safety,B,B,B
public_safety,C,D,D
public_safety,B,C,C
ecology,C,C,C
ecology,C,D,D
ecology,B,B,B
ecology,C,C,C
environmental_science,C,B,B
environmental_science,B,B,B
environmental_science,B,C,C
environmental_science,D,D,D
materials_engineering,D,D,D
materials_engineering,C,C,C
materials_engineering,D,D,D
materials_engineering,D,B,B
mechanical_engineering,B,A,A
mechanical_engineering,B,C,C
mechanical_engineering,C,A,A
mechanical_engineering,B,B,B
energy_management,B,B,B
energy_management,B,A,A
energy_management,D,D,D
energy_management,C,C,C
management,A,C,C
management,C,C,C
management,C,C,C
management,D,D,D
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,D,D,D
gas_technology_and_engineering,C,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,B,C,C
telecommunications_and_wireless_technology,B,C,C
telecommunications_and_wireless_technology,B,B,B
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,B,B,B
public_safety,C,B,B
public_safety,B,B,B
public_safety,D,D,D
public_safety,B,B,B
ecology,A,A,A
ecology,B,A,A
ecology,D,D,D
ecology,A,C,C
materials_engineering,B,B,B
materials_engineering,D,D,D
materials_engineering,A,A,A
materials_engineering,B,B,B
mechanical_engineering,B,B,B
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,C,B,B
energy_management,C,B,B
energy_management,B,C,C
energy_management,D,D,D
energy_management,D,D,D
environmental_science,C,C,C
environmental_science,B,B,B
environmental_science,B,C,C
environmental_science,B,B,B
telecommunications_and_wireless_technology,B,C,C
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,D,D,D
management,C,C,C
management,C,C,C
management,B,B,B
management,C,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,C,D,D
gas_technology_and_engineering,C,B,B
gas_technology_and_engineering,B,B,B
ecology,C,D,D
ecology,D,D,D
ecology,B,B,B
ecology,A,C,C
public_safety,B,D,D
public_safety,C,C,C
public_safety,D,D,D
public_safety,C,C,C
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
materials_engineering,C,D,D
materials_engineering,B,B,B
materials_engineering,C,C,C
materials_engineering,A,A,A
energy_management,C,C,C
energy_management,B,B,B
energy_management,D,D,D
energy_management,B,C,C
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,B,B,B
telecommunications_and_wireless_technology,C,C,C
environmental_science,D,D,D
environmental_science,B,B,B
environmental_science,C,C,C
environmental_science,C,B,B
management,D,D,D
management,B,B,B
management,C,C,C
management,C,C,C
ecology,A,B,B
ecology,D,D,D
ecology,D,D,D
ecology,D,D,D
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,D,B,B
gas_technology_and_engineering,A,C,C
public_safety,C,C,C
public_safety,D,A,A
public_safety,B,B,B
public_safety,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,C,C,C
interior_architecture_and_design,B,B,B
energy_management,C,C,C
energy_management,C,D,D
energy_management,C,C,C
energy_management,D,D,D
management,B,B,B
management,A,A,A
management,C,C,C
management,B,B,B
materials_engineering,C,C,C
materials_engineering,A,A,A
materials_engineering,B,B,B
materials_engineering,C,C,C
mechanical_engineering,D,C,C
mechanical_engineering,D,D,D
mechanical_engineering,C,C,C
mechanical_engineering,D,C,C
telecommunications_and_wireless_technology,D,C,C
telecommunications_and_wireless_technology,D,D,D
telecommunications_and_wireless_technology,C,C,C
telecommunications_and_wireless_technology,D,B,B
ecology,B,B,B
ecology,D,B,B
ecology,C,B,B
ecology,D,D,D
environmental_science,C,B,B
environmental_science,B,B,B
environmental_science,C,B,B
environmental_science,D,D,D
public_safety,A,A,A
public_safety,B,B,B
public_safety,D,D,D
public_safety,C,D,D
gas_technology_and_engineering,D,C,C
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,B,B
gas_technology_and_engineering,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,B,B,B
interior_architecture_and_design,D,D,D
interior_architecture_and_design,C,C,C
energy_management,C,C,C
energy_management,C,B,B
energy_management,A,A,A
energy_management,D,A,A
management,C,D,D
management,A,A,A
management,B,B,B
management,A,B,B
